tcgId,foil,directLow,market,low,mid,high
37381,True,,,,,
37382,False,0.25,0.2,0.19,0.59,2.99
37382,True,,,,,
37383,False,13.8,13.0,12.21,14.88,21.1
37383,True,,,,,
37384,False,1.4,1.4,0.76,1.99,9.99
37384,True,,,,,
37386,False,0.19,0.2,0.15,0.5,1.79
37386,True,,,,,
37387,False,1.49,1.86,1.64,2.49,9.0
37387,True,,,,,
37388,False,0.09,0.14,0.09,0.29,1.7
37388,True,,,,,
37389,False,0.15,0.15,0.1,0.24,1.2
37389,True,,,,,
37390,False,0.63,0.43,0.63,1.0,4.99
37390,True,,,,,
37391,False,1.52,1.29,0.75,1.32,4.04
37391,True,,,,,
37392,False,1.0,1.1,0.7,1.5,8.5
37392,True,,,,,
37393,False,0.58,1.03,0.38,0.7,4.49
37393,True,,,,,
37394,False,0.26,0.27,0.15,0.5,4.99
37394,True,,,,,
37395,False,0.61,1.63,0.56,1.12,7.99
37395,True,,,,,
37396,False,9.09,9.09,4.25,8.17,19.99
37396,True,,,,,
37397,False,0.48,0.53,0.45,1.27,7.99
37397,True,,,,,
37398,False,1.39,1.1,0.92,2.47,19.99
37398,True,,,,,
37399,False,0.14,0.17,0.11,0.41,9.0
37399,True,,,,,
37400,False,0.5,0.21,0.21,0.46,1.78
37400,True,,,,,
37401,False,,0.4,0.35,0.59,2.64
37401,True,,,,,
37402,False,0.2,0.27,0.2,0.42,4.99
37402,True,,,,,
37403,False,14.79,11.8,9.99,15.04,18.08
37403,True,,,,,
37459,False,0.09,0.2,0.1,0.25,2.82
37459,True,,,,,
37460,False,0.15,0.17,0.15,0.36,4.99
37460,True,,,,,
37461,False,1.63,3.15,1.63,2.6,19.99
37461,True,,,,,
37462,False,0.15,0.2,0.15,0.39,4.99
37462,True,,,,,
37463,False,0.1,0.13,0.05,0.25,5.99
37463,True,,,,,
37464,False,3.98,1.11,0.19,0.44,3.98
37464,True,,,,,
37465,False,0.61,1.5,0.61,1.17,19.98
37465,True,,,,,
37466,False,0.09,0.16,0.12,0.41,4.99
37466,True,,,,,
37467,False,0.17,0.21,0.16,0.47,19.1
37467,True,,,,,
37468,False,0.12,0.14,0.12,0.25,1.19
37468,True,,,,,
37469,False,0.14,0.14,0.08,0.23,2.0
37469,True,,,,,
37470,False,0.06,0.22,0.14,0.25,1.0
37470,True,,,,,
37471,False,1.95,7.18,2.49,4.39,10.23
37471,True,,,,,
37472,False,0.12,0.11,0.1,0.22,2.0
37472,True,,,,,
37473,False,0.08,0.13,0.1,0.25,2.0
37473,True,,,,,
37474,False,0.7,1.44,0.55,1.19,4.91
37474,True,,,,,
37475,False,0.08,0.13,0.13,0.25,2.0
37475,True,,,,,
37476,False,0.08,0.28,0.12,0.3,2.99
37476,True,,,,,
37477,False,0.25,0.93,0.35,0.81,3.99
37477,True,,,,,
37478,False,0.29,0.58,0.24,0.58,4.99
37478,True,,,,,
37479,False,0.3,0.77,0.28,0.6,3.99
37479,True,,,,,
37480,False,0.32,0.32,0.3,0.37,4.99
37480,True,,,,,
37481,False,0.25,0.39,0.25,0.43,1.39
37481,True,,,,,
37482,False,,,,,
37482,True,0.36,0.76,0.36,0.72,9.99
37483,False,0.18,0.3,0.18,0.38,2.99
37483,True,,,,,
37484,False,0.06,0.1,0.1,0.25,1.0
37484,True,,,,,
37485,False,0.47,1.24,0.27,0.83,2.99
37485,True,,,,,
37486,False,0.49,0.47,0.23,0.51,3.99
37486,True,,,,,
37487,False,0.1,0.13,0.1,0.24,2.0
37487,True,,,,,
37488,False,0.14,0.43,0.14,0.48,5.99
37488,True,,,,,
37490,False,0.09,0.13,0.1,0.24,1.0
37490,True,,,,,
37491,False,0.15,0.14,0.1,0.24,2.0
37491,True,,,,,
37492,False,0.1,0.11,0.1,0.3,2.99
37492,True,,,,,
37493,False,0.09,0.1,0.1,0.25,0.95
37493,True,,,,,
37494,False,0.21,0.22,0.15,0.29,2.99
37494,True,,,,,
37495,False,,0.1,0.1,0.25,1.0
37495,True,,,,,
37496,False,0.09,0.09,0.09,0.25,2.81
37496,True,,,,,
37497,False,0.67,1.38,0.49,0.96,5.99
37497,True,,,,,
37498,False,0.39,0.52,0.4,0.79,14.99
37498,True,,,,,
37499,False,0.15,0.18,0.18,0.25,1.0
37499,True,,,,,
37500,False,0.33,0.4,0.32,0.53,3.99
37500,True,,,,,
37501,False,0.1,0.1,0.09,0.25,1.0
37501,True,,,,,
37502,False,0.14,0.25,0.19,0.43,4.99
37502,True,,,,,
37503,False,2.91,6.01,2.4,3.81,7.98
37503,True,,,,,
37504,False,0.4,0.65,0.38,0.93,2.99
37504,True,,,,,
37505,False,0.13,0.12,0.13,0.25,2.0
37505,True,,,,,
37506,False,0.16,0.32,0.19,0.4,1.09
37506,True,,,,,
37405,False,0.31,0.32,0.25,0.5,44.0
37405,True,,,,,
37406,False,0.18,0.23,0.2,0.53,2.25
37406,True,,,,,
37407,False,0.2,0.22,0.17,0.33,4.99
37407,True,,,,,
37408,False,0.25,0.31,0.24,0.46,3.99
37408,True,,,,,
37409,False,,0.24,0.18,0.42,4.99
37409,True,,,,,
37410,False,17.64,19.26,13.0,18.0,124.0
37410,True,,,,,
37411,False,0.22,0.26,0.14,0.26,1.45
37411,True,,,,,
37413,False,1.04,1.48,0.85,1.47,5.99
37413,True,,,,,
37414,False,0.25,0.38,0.24,0.58,2.75
37414,True,,,,,
37415,False,0.13,0.13,0.09,0.25,3.02
37415,True,,,,,
37416,False,0.09,0.09,0.05,0.27,1.2
37416,True,,,,,
37417,False,0.76,1.62,0.72,1.75,54.31
37417,True,,,,,
37418,False,0.45,1.03,0.38,1.1,2.75
37418,True,,,,,
37419,False,0.1,0.26,0.1,0.35,3.99
37419,True,,,,,
37420,False,1.55,1.72,1.11,1.73,7.99
37420,True,,,,,
37421,False,6.96,6.32,4.21,7.57,13.25
37421,True,,,,,
37422,False,0.21,0.2,0.15,0.28,2.99
37422,True,,,,,
37423,False,0.36,0.25,0.19,0.57,4.99
37423,True,,,,,
37424,False,0.24,0.32,0.24,0.6,1.7
37424,True,,,,,
37425,False,1.56,1.22,1.56,2.6,6.0
37425,True,,,,,
37426,False,0.13,0.29,0.12,0.4,4.99
37426,True,,,,,
37427,False,0.15,0.27,0.12,0.31,4.11
37427,True,,,,,
37428,False,,0.2,0.1,0.28,2.48
37428,True,,,,,
37429,False,0.43,0.62,0.32,0.61,3.99
37429,True,,,,,
37430,False,2.38,2.15,2.15,3.54,6.99
37430,True,,,,,
37431,False,,0.19,0.18,0.26,1.0
37431,True,,,,,
37432,False,4.0,5.09,2.61,5.02,9.99
37432,True,,,,,
37433,False,0.23,0.24,0.21,0.35,1.2
37433,True,,,,,
37434,False,0.91,0.95,0.25,1.28,4.99
37434,True,,,,,
37435,False,0.23,0.27,0.1,0.26,3.99
37435,True,,,,,
37436,False,0.24,0.21,0.15,0.28,2.99
37436,True,,,,,
37437,False,0.2,0.18,0.18,0.3,3.02
37437,True,,,,,
37438,False,0.21,0.25,0.15,0.3,4.99
37438,True,,,,,
37439,False,1.25,1.51,0.76,1.58,6.68
37439,True,,,,,
37440,False,2.58,3.11,2.16,2.96,6.95
37440,True,,,,,
37441,False,0.54,1.11,0.54,1.25,7.99
37441,True,,,,,
37442,False,0.24,0.24,0.12,0.25,0.99
37442,True,,,,,
37444,False,1.24,1.42,1.14,1.88,9.99
37444,True,,,,,
37445,False,0.14,0.17,0.14,0.25,1.34
37445,True,,,,,
37446,False,1.09,2.23,1.17,2.78,9.99
37446,True,,,,,
37447,False,0.25,0.31,0.21,0.37,3.99
37447,True,,,,,
37448,False,0.22,0.44,0.32,0.75,3.99
37448,True,,,,,
37449,False,0.28,0.43,0.25,0.51,3.99
37449,True,,,,,
37450,False,1.05,3.33,1.0,2.49,3.88
37450,True,,,,,
37451,False,0.48,0.63,0.39,0.69,4.99
37451,True,,,,,
37452,False,18.04,19.16,17.65,21.44,38.99
37452,True,,,,,
37453,False,3.11,3.88,1.85,3.34,5.74
37453,True,,,,,
37454,False,0.32,0.43,0.22,0.5,3.99
37454,True,,,,,
37455,False,0.44,0.41,0.35,0.62,4.99
37455,True,,,,,
37456,False,0.1,0.05,0.06,0.24,3.02
37456,True,,,,,
37457,False,0.38,0.74,0.28,0.8,3.99
37457,True,,,,,
37458,False,,0.19,0.12,0.25,1.25
37458,True,,,,,
37541,False,0.17,0.47,0.14,0.44,0.99
37541,True,,,,,
37542,False,0.12,0.28,0.15,0.28,4.23
37542,True,,,,,
37543,False,0.1,0.27,0.14,0.34,14.99
37543,True,,,,,
37544,False,0.2,0.2,0.2,0.44,5.33
37544,True,,,,,
37545,False,0.19,0.29,0.18,0.43,3.99
37545,True,,,,,
37546,False,4.07,4.48,3.5,5.0,19.99
37546,True,,,,,
37547,False,0.08,0.23,0.09,0.25,1.96
37547,True,,,,,
37548,False,0.09,0.1,0.09,0.32,1.0
37548,True,,,,,
37549,False,0.18,0.39,0.18,0.41,1.09
37549,True,,,,,
37550,False,0.16,0.57,0.2,0.51,4.99
37550,True,,,,,
37551,False,0.31,0.42,0.19,0.5,3.99
37551,True,,,,,
37552,False,4.48,4.81,4.0,5.29,17.99
37552,True,,,,,
37553,False,0.17,0.26,0.22,0.31,999.99
37553,True,,,,,
37554,False,0.64,2.33,0.69,1.0,9.99
37554,True,,,,,
37555,False,2.5,2.94,2.83,4.27,6.99
37555,True,,,,,
37556,False,0.23,0.22,0.05,0.25,1.48
37556,True,,,,,
37557,False,0.34,0.46,0.24,0.47,3.99
37557,True,,,,,
37558,False,0.75,1.15,0.83,1.44,7.99
37558,True,,,,,
37559,False,0.38,0.63,0.32,0.54,4.99
37559,True,,,,,
37560,False,0.12,0.37,0.15,0.4,4.99
37560,True,,,,,
37561,False,0.34,0.64,0.34,1.64,2.69
37561,True,,,,,
37562,False,0.13,0.25,0.14,0.3,0.99
37562,True,,,,,
37563,False,0.24,0.34,0.24,0.36,3.99
37563,True,,,,,
37564,False,1.85,2.3,1.34,2.25,16.89
37564,True,,,,,
37565,False,0.65,0.71,0.25,1.25,4.99
37565,True,,,,,
37566,False,0.58,0.57,0.33,0.58,4.99
37566,True,,,,,
37567,False,0.25,0.23,0.19,0.3,1.25
37567,True,,,,,
37568,False,0.25,0.28,0.25,0.44,3.99
37568,True,,,,,
37569,False,0.24,1.29,0.24,1.1,4.99
37569,True,,,,,
37570,False,0.31,0.48,0.31,0.5,1.09
37570,True,,,,,
37571,False,0.13,0.16,0.15,0.28,1.14
37571,True,,,,,
37572,False,0.09,0.21,0.11,0.3,3.99
37572,True,,,,,
37573,False,0.09,0.09,0.09,0.25,1.34
37573,True,,,,,
37574,False,0.23,0.26,0.19,0.39,3.99
37574,True,,,,,
37575,False,0.07,0.1,0.09,0.25,3.99
37575,True,,,,,
37576,False,0.81,4.94,1.28,4.69,19.91
37576,True,,,,,
37577,False,28.03,32.03,28.79,34.05,48.89
37577,True,,,,,
37578,False,0.36,0.37,0.22,0.5,5.99
37578,True,,,,,
37579,False,0.09,0.09,0.09,0.25,4.99
37579,True,,,,,
37580,False,9.95,9.85,7.0,8.92,29.99
37580,True,,,,,
37581,False,0.87,3.42,1.48,2.17,19.99
37581,True,,,,,
37582,False,0.53,2.58,0.5,2.24,9.99
37582,True,,,,,
37583,False,0.05,0.21,0.1,0.25,1.34
37583,True,,,,,
37584,False,0.18,0.24,0.19,0.46,3.99
37584,True,,,,,
37585,False,0.08,0.22,0.09,0.3,3.99
37585,True,,,,,
37586,False,0.09,0.1,0.09,0.25,1.0
37586,True,,,,,
37587,False,0.2,0.25,0.11,0.33,1.0
37587,True,,,,,
37589,False,0.18,0.3,0.19,0.33,3.99
37589,True,,,,,
37590,False,0.17,0.19,0.17,0.35,1.18
37590,True,,,,,
37591,False,0.09,0.13,0.1,0.28,1.48
37591,True,,,,,
37592,False,0.34,0.35,0.28,0.58,5.99
37592,True,,,,,
37593,False,0.63,0.5,0.22,0.53,4.99
37593,True,,,,,
37594,False,0.14,0.15,0.05,0.25,4.99
37594,True,,,,,
37596,False,0.1,0.23,0.1,0.27,1.0
37596,True,,,,,
37597,False,0.25,0.25,0.2,0.33,4.99
37597,True,,,,,
37598,False,0.25,0.23,0.25,0.74,4.84
37598,True,,,,,
37599,False,0.34,0.43,0.34,0.67,1.55
37599,True,,,,,
37600,False,0.19,0.22,0.11,0.31,4.99
37600,True,,,,,
37601,False,12.61,14.56,9.5,13.84,43.68
37601,True,,,,,
37602,False,0.68,0.77,0.43,0.77,7.99
37602,True,,,,,
37603,False,0.25,0.26,0.49,0.74,2.55
37603,True,,,,,
37604,False,0.26,0.77,0.24,0.67,4.99
37604,True,,,,,
37605,False,0.49,0.8,0.31,0.85,4.99
37605,True,,,,,
37606,False,0.06,0.2,0.14,0.3,1.0
37606,True,,,,,
37607,False,0.1,0.49,0.12,0.32,1.18
37607,True,,,,,
37608,False,0.09,0.2,0.1,0.3,1.96
37608,True,,,,,
37609,False,0.05,0.2,0.05,0.31,3.99
37609,True,,,,,
37610,False,0.19,0.34,0.19,0.34,5.99
37610,True,,,,,
37509,False,0.24,0.24,0.22,0.38,1.18
37509,True,,,,,
37510,False,0.61,1.08,0.19,0.99,9.91
37510,True,,,,,
37511,False,0.38,0.38,0.23,0.4,1.0
37511,True,,,,,
37512,False,0.15,0.27,0.2,0.3,4.99
37512,True,,,,,
37513,False,0.68,0.8,0.72,1.12,4.99
37513,True,,,,,
37514,False,0.28,0.45,0.27,0.47,2.99
37514,True,,,,,
37515,False,0.07,0.15,0.05,0.25,54.31
37515,True,,,,,
37516,False,0.12,0.14,0.13,0.24,2.84
37516,True,,,,,
37517,False,,,,,
37517,True,2.39,6.11,3.49,5.99,14.99
37518,False,0.08,0.14,0.1,0.25,1.0
37518,True,,,,,
37519,False,2.97,8.86,2.49,7.0,29.99
37519,True,,,,,
37520,False,0.25,0.41,0.25,0.49,1.43
37520,True,,,,,
37521,False,0.1,0.17,0.13,0.25,0.6
37521,True,,,,,
37522,False,0.15,0.15,0.13,0.25,0.93
37522,True,,,,,
37523,False,0.34,0.27,0.21,0.37,2.12
37523,True,,,,,
37524,False,0.25,0.31,0.2,0.31,3.99
37524,True,,,,,
37525,False,0.1,0.11,0.1,0.24,2.0
37525,True,,,,,
37526,False,0.11,0.14,0.11,0.24,1.0
37526,True,,,,,
37527,False,0.19,0.16,0.11,0.3,2.99
37527,True,,,,,
37529,False,0.09,0.14,0.1,0.24,0.99
37529,True,,,,,
37530,False,0.1,0.1,0.1,0.25,2.0
37530,True,,,,,
37531,False,0.2,0.32,0.2,0.34,3.99
37531,True,,,,,
37532,False,0.17,0.23,0.1,0.25,0.99
37532,True,,,,,
37533,False,0.04,0.08,0.08,0.25,2.86
37533,True,,,,,
37534,False,0.59,0.72,0.67,2.02,7.99
37534,True,,,,,
37535,False,0.1,0.12,0.1,0.24,1.14
37535,True,,,,,
37536,False,0.06,0.14,0.1,0.25,1.0
37536,True,,,,,
37537,False,0.12,0.1,0.1,0.24,2.0
37537,True,,,,,
37538,False,1.58,1.77,0.35,1.94,4.96
37538,True,,,,,
37539,False,0.21,0.17,0.13,0.25,1.48
37539,True,,,,,
37540,False,0.09,0.09,0.09,0.25,4.99
37540,True,,,,,
37612,False,1.45,1.48,1.36,1.74,9.99
37612,True,,,,,
37613,False,0.27,0.39,0.29,0.52,9.99
37613,True,,,,,
37614,False,0.19,0.45,0.19,0.46,9.99
37614,True,,,,,
37615,False,0.09,0.21,0.09,0.26,0.81
37615,True,,,,,
37616,False,0.09,0.35,0.12,0.65,3.99
37616,True,,,,,
37617,False,0.49,0.33,0.05,0.55,9.99
37617,True,,,,,
37618,False,1.24,1.01,0.33,1.24,5.99
37618,True,,,,,
37619,False,0.21,0.1,0.19,0.33,2.5
37619,True,,,,,
37620,False,1.24,1.24,0.75,1.25,9.99
37620,True,,,,,
37621,False,0.1,0.23,0.05,0.29,1.0
37621,True,,,,,
37622,False,2.51,3.24,2.03,3.56,8.97
37622,True,,,,,
37623,False,3.44,4.19,3.13,4.9,19.99
37623,True,,,,,
37624,False,0.13,0.13,0.1,0.25,1.25
37624,True,,,,,
37625,False,0.17,0.11,0.17,0.32,3.99
37625,True,,,,,
37626,False,2.93,2.46,0.9,1.89,3.0
37626,True,,,,,
37627,False,0.2,0.23,0.15,0.26,0.78
37627,True,,,,,
37629,False,2.86,4.5,3.99,4.86,29.99
37629,True,,,,,
37630,False,0.08,0.13,0.12,0.25,1.0
37630,True,,,,,
37631,False,0.14,0.12,0.11,0.25,4.99
37631,True,,,,,
37632,False,0.2,0.26,0.23,1.0,999.99
37632,True,,,,,
37633,False,0.25,0.33,0.1,0.42,3.99
37633,True,,,,,
37634,False,0.41,0.42,0.41,0.47,1.19
37634,True,,,,,
37635,False,0.14,0.21,0.05,0.26,1.2
37635,True,,,,,
37636,False,0.5,0.4,0.33,0.6,1.0
37636,True,,,,,
37637,False,0.09,0.23,0.09,0.28,3.99
37637,True,,,,,
37638,False,0.17,0.24,0.15,0.33,2.72
37638,True,,,,,
37639,False,0.1,0.1,0.1,0.25,4.99
37639,True,,,,,
37640,False,0.17,0.21,0.19,0.25,0.79
37640,True,,,,,
37641,False,0.11,0.23,0.14,0.27,0.78
37641,True,,,,,
37642,False,0.07,0.08,0.09,0.25,1.18
37642,True,,,,,
37643,False,0.49,0.48,0.49,0.55,0.78
37643,True,,,,,
37644,False,3.65,4.53,3.92,4.57,19.99
37644,True,,,,,
37645,False,7.17,8.83,7.25,9.79,19.99
37645,True,,,,,
37705,False,0.2,0.34,0.17,0.34,2.5
37705,True,,,,,
37706,False,0.6,0.71,0.49,1.0,9.99
37706,True,,,,,
37707,False,,,,,
37707,True,,1.79,1.0,1.63,4.48
37708,False,1.99,2.19,1.25,2.17,9.99
37708,True,,,,,
37709,False,0.19,0.25,0.15,0.42,3.99
37709,True,,,,,
37712,False,0.11,0.17,0.05,0.23,3.83
37712,True,,,,,
37713,False,6.99,7.83,4.87,8.81,29.95
37713,True,,,,,
37714,False,1.73,1.59,1.33,2.56,29.99
37714,True,,,,,
37715,False,0.08,0.07,0.05,0.21,2.25
37715,True,,,,,
37646,False,0.02,0.09,0.05,0.25,2.5
37646,True,,,,,
37647,False,1.23,1.77,0.75,1.77,4.99
37647,True,,,,,
37648,False,0.23,0.13,0.1,0.31,1.35
37648,True,,,,,
37650,False,0.07,0.12,0.08,0.25,2.5
37650,True,,,,,
37651,False,0.11,0.11,0.09,0.25,999.99
37651,True,,,,,
37652,False,,0.1,0.08,0.25,2.5
37652,True,,,,,
37653,False,1.85,2.17,0.99,2.7,5.95
37653,True,,,,,
37654,False,0.22,0.18,0.1,0.25,3.3
37654,True,,,,,
37656,False,0.25,0.24,0.12,0.3,2.5
37656,True,,,,,
37657,False,0.1,0.13,0.06,0.25,2.5
37657,True,,,,,
37658,False,0.89,0.83,0.4,0.89,16.89
37658,True,,,,,
37659,False,0.14,0.29,0.14,0.36,999.99
37659,True,,,,,
37660,False,0.14,0.14,0.1,0.23,0.59
37660,True,,,,,
37661,False,,,,,
37661,True,4.48,4.95,4.15,6.0,20.8
37662,False,0.3,0.23,0.14,0.36,999.99
37662,True,,,,,
37663,False,0.14,0.16,0.09,0.25,2.5
37663,True,,,,,
37664,False,0.1,0.1,0.09,0.25,2.5
37664,True,,,,,
37665,False,0.09,0.09,0.09,0.25,2.25
37665,True,,,,,
37666,False,0.27,0.25,0.23,0.69,2.25
37666,True,,,,,
37667,False,0.12,0.1,0.1,0.25,2.25
37667,True,,,,,
37668,False,0.11,0.09,0.05,0.25,2.5
37668,True,,,,,
37669,False,0.19,0.23,0.15,0.25,2.3
37669,True,,,,,
37670,False,0.1,0.13,0.08,0.27,1.2
37670,True,,,,,
37671,False,0.22,0.24,0.15,0.49,2.99
37671,True,,,,,
37672,False,0.1,0.1,0.1,0.25,2.5
37672,True,,,,,
37673,False,0.1,0.08,0.07,0.24,1.18
37673,True,,,,,
37674,False,1.54,1.14,0.52,1.2,3.92
37674,True,,,,,
37675,False,,,,,
37675,True,10.69,12.48,10.0,12.69,30.03
37676,False,3.44,1.97,0.95,1.76,7.99
37676,True,,,,,
37677,False,4.67,4.27,3.5,6.29,10000.0
37677,True,,,,,
37678,False,0.29,0.3,0.15,0.37,999.99
37678,True,,,,,
37679,False,0.1,0.24,0.07,0.24,1.2
37679,True,,,,,
37680,False,0.12,0.21,0.12,0.4,2.75
37680,True,,,,,
37681,False,,0.21,0.1,0.25,2.25
37681,True,,,,,
37682,False,1.06,1.19,0.66,1.28,3.14
37682,True,,,,,
37683,False,0.13,0.12,0.1,0.42,2.75
37683,True,,,,,
37684,False,0.24,0.19,0.1,0.25,2.26
37684,True,,,,,
37685,False,0.09,0.14,0.09,0.25,2.5
37685,True,,,,,
37686,False,1.27,0.76,0.25,0.98,6.09
37686,True,,,,,
37687,False,0.34,0.45,0.24,0.5,2.58
37687,True,,,,,
37688,False,0.26,0.28,0.23,0.39,2.44
37688,True,,,,,
37689,False,0.22,0.22,0.14,0.47,2.75
37689,True,,,,,
37690,False,,0.22,0.18,0.27,2.27
37690,True,,,,,
37691,False,7.79,8.17,7.78,9.37,16.89
37691,True,,,,,
37692,False,0.14,0.23,0.14,0.26,2.5
37692,True,,,,,
37693,False,0.44,0.38,0.16,0.28,0.59
37693,True,,,,,
37694,False,0.22,0.18,0.19,0.34,999.99
37694,True,,,,,
37695,False,0.17,0.41,0.19,0.5,3.49
37695,True,,,,,
37696,False,0.05,0.05,0.05,0.22,2.25
37696,True,,,,,
37697,False,0.1,0.1,0.01,0.24,2.25
37697,True,,,,,
37698,False,0.07,0.09,0.08,0.24,2.25
37698,True,,,,,
37699,False,0.1,0.08,0.05,0.23,2.25
37699,True,,,,,
37700,False,0.2,0.32,0.2,0.39,999.99
37700,True,,,,,
37701,False,0.19,0.25,0.1,0.25,2.5
37701,True,,,,,
37702,False,0.22,0.23,0.2,0.29,1.1
37702,True,,,,,
37703,False,0.05,0.27,0.08,0.26,2.5
37703,True,,,,,
37704,False,0.14,0.16,0.09,0.25,3.83
37704,True,,,,,
37717,False,0.09,0.08,0.05,0.25,2.5
37717,True,,,,,
37719,False,0.1,0.21,0.1,0.26,1.11
37719,True,,,,,
37720,False,0.74,2.6,0.64,1.13,7.99
37720,True,,,,,
37721,False,,0.2,0.05,0.26,2.5
37721,True,,,,,
37722,False,0.1,0.1,0.09,0.23,0.99
37722,True,,,,,
37724,False,0.26,0.3,0.2,0.4,7.99
37724,True,,,,,
37725,False,0.2,0.26,0.19,0.26,1.2
37725,True,,,,,
37726,False,1.0,1.04,0.49,1.14,4.99
37726,True,,,,,
37727,False,0.5,0.78,0.35,0.9,3.99
37727,True,,,,,
37728,False,0.8,1.41,0.29,0.84,1.97
37728,True,,,,,
37729,False,0.64,0.67,0.46,1.15,7.99
37729,True,,,,,
37730,False,0.31,0.74,0.32,0.75,9.99
37730,True,,,,,
37731,False,1.25,1.81,0.75,1.63,12.99
37731,True,,,,,
37732,False,2.12,2.4,1.86,2.3,969.96
37732,True,,,,,
37733,False,0.25,0.91,0.35,1.0,4.63
37733,True,,,,,
37734,False,0.26,0.32,0.24,0.34,9.99
37734,True,,,,,
37735,False,0.23,0.4,0.22,0.46,1.49
37735,True,,,,,
37736,False,0.25,0.21,0.2,0.47,3.99
37736,True,,,,,
37737,False,0.32,0.29,0.25,0.5,9.99
37737,True,,,,,
37738,False,0.07,0.1,0.05,0.21,2.25
37738,True,,,,,
37739,False,0.28,1.56,0.31,0.95,2.02
37739,True,,,,,
37740,False,0.1,0.1,0.05,0.24,2.25
37740,True,,,,,
37741,False,0.11,0.12,0.1,0.24,2.25
37741,True,,,,,
37742,False,0.93,0.94,0.62,0.96,9.99
37742,True,,,,,
37743,False,,,,,
37743,True,,1.48,0.76,1.62,4.38
37744,False,0.2,0.16,0.08,0.31,2.5
37744,True,,,,,
37745,False,2.33,3.13,1.99,3.08,11.78
37745,True,,,,,
37746,False,0.3,0.61,0.25,0.54,7.99
37746,True,,,,,
37747,False,0.08,0.1,0.05,0.24,54.31
37747,True,,,,,
37748,False,4.31,4.83,3.67,5.03,19.99
37748,True,,,,,
37749,False,0.08,0.12,0.05,0.21,7.99
37749,True,,,,,
37750,False,0.05,0.05,0.05,0.2,2.25
37750,True,,,,,
37751,False,0.21,0.23,0.19,0.39,3.99
37751,True,,,,,
37752,False,0.11,0.12,0.08,0.25,0.99
37752,True,,,,,
37753,False,0.26,0.34,0.25,0.49,4.99
37753,True,,,,,
37754,False,0.35,0.25,0.22,0.51,4.99
37754,True,,,,,
37755,False,,0.14,0.1,0.25,1.2
37755,True,,,,,
37756,False,0.24,0.48,0.29,0.5,3.99
37756,True,,,,,
37757,False,1.12,1.43,0.99,1.35,12.99
37757,True,,,,,
37758,False,,0.15,0.05,0.24,1.0
37758,True,,,,,
37759,False,0.66,1.67,0.24,1.12,2.42
37759,True,,,,,
37760,False,7.88,8.11,5.0,8.03,19.99
37760,True,,,,,
37761,False,4.41,4.57,2.93,4.52,19.99
37761,True,,,,,
37762,False,0.16,1.19,0.75,1.31,5.78
37762,True,,,,,
37763,False,0.19,0.41,0.17,0.5,7.99
37763,True,,,0.5,0.5,0.5
37765,False,0.1,0.32,0.19,0.43,3.99
37765,True,,,,,
37767,False,0.34,0.43,0.35,0.55,4.99
37767,True,,,,,
37772,False,0.08,0.24,0.1,0.27,3.99
37772,True,,,,,
37773,False,0.04,0.07,0.05,0.3,3.99
37773,True,,,,,
37778,False,0.1,0.31,0.21,0.35,2.72
37778,True,,,,,
37780,False,0.07,0.12,0.12,0.42,1.57
37780,True,,,,,
37784,False,0.09,0.28,0.1,0.43,4.99
37784,True,,,,,
37785,False,0.26,0.39,0.29,0.42,3.99
37785,True,,,,,
37788,False,0.12,0.98,0.12,0.48,1.75
37788,True,,,,,
37789,False,0.05,0.49,0.24,0.49,3.99
37789,True,,,,,
37790,False,0.18,0.46,0.21,0.46,3.99
37790,True,,,,,
37793,False,0.15,0.32,0.17,0.33,3.99
37793,True,,,,,
37799,False,0.12,0.14,0.1,0.34,3.0
37799,True,,,,,
37802,False,0.11,0.2,0.13,0.25,5.0
37802,True,,,,,
37805,False,0.15,0.5,0.5,0.99,3.0
37805,True,,,,,
37809,False,0.18,0.24,0.17,0.25,2.0
37809,True,,,,,
37810,False,0.09,0.37,0.11,0.39,5.11
37810,True,,,,,
37812,False,0.16,0.35,0.2,0.51,3.99
37812,True,,,,,
37813,False,0.13,0.28,0.1,0.25,2.0
37813,True,,,,,
37814,False,0.1,0.14,0.13,0.3,1.0
37814,True,,,,,
37816,False,5.16,4.91,4.16,5.42,54.31
37816,True,,,50.0,65.0,79.99
37817,False,0.55,0.66,0.39,0.7,7.99
37817,True,3.92,5.53,9.89,11.69,189.0
37818,False,0.3,0.42,0.26,0.5,7.99
37818,True,,,,,
37819,False,1.03,0.72,0.55,1.01,9.99
37819,True,7.78,5.75,7.75,8.97,11.41
37820,False,0.13,0.12,0.1,0.25,1.31
37820,True,0.24,,0.47,0.77,2.0
37821,False,0.48,0.93,0.59,0.99,7.99
37821,True,7.98,,7.05,7.98,8.77
37822,False,2.21,2.09,0.99,2.13,19.99
37822,True,17.92,16.48,17.92,17.92,17.92
37823,False,0.22,0.23,0.15,0.28,7.99
37823,True,1.79,1.96,1.75,1.95,3.92
37824,False,0.6,0.55,0.52,1.06,19.99
37824,True,7.52,11.99,7.0,7.99,14.0
37825,False,0.12,0.26,0.14,0.39,7.99
37825,True,,,,,
37826,False,,0.26,0.1,0.28,2.0
37826,True,,,,,
37827,False,0.45,0.75,0.35,0.91,9.99
37827,True,39.95,,39.95,44.74,49.99
37828,False,1.33,1.27,1.0,1.92,19.99
37828,True,92.28,79.99,79.99,86.14,92.29
